,quantity,pack_size,delirium,type,amount,normalized,grove,map_seed,plot,tier_3_upgrade,tier_4_upgrade,t1,t2,t3,t4,sacred drops
934,109.0,41.0,0.0,Primal,28,18.12297734627832,14,14,66,0.12,0.03,0,25.0,0.0,0.0,0.0
935,109.0,41.0,0.0,Primal,31,20.06472491909385,14,14,66,0.12,0.03,0,25.0,0.0,0.0,0.0
936,109.0,41.0,0.0,Primal,23,14.88673139158576,14,14,66,0.12,0.03,0,25.0,0.0,0.0,0.0
937,109.0,41.0,0.0,Vivid,29,18.77022653721683,14,14,66,0.12,0.03,0,15.0,5.0,0.0,0.0
938,109.0,41.0,0.0,Vivid,82,53.07443365695793,14,14,66,0.12,0.03,0,15.0,5.0,0.0,0.0
939,109.0,41.0,0.0,Vivid,61,39.48220064724919,14,14,66,0.12,0.03,0,15.0,5.0,0.0,0.0
940,109.0,41.0,0.0,Vivid,61,39.48220064724919,14,14,66,0.12,0.03,0,15.0,5.0,0.0,0.0
941,109.0,41.0,0.0,Vivid,35,22.653721682847898,14,14,66,0.12,0.03,0,15.0,5.0,0.0,0.0
942,109.0,41.0,0.0,Vivid,57,36.89320388349515,14,14,66,0.12,0.03,0,15.0,5.0,0.0,0.0
943,109.0,41.0,0.0,Vivid,84,54.368932038834956,14,14,66,0.12,0.03,0,15.0,5.0,0.0,0.0
944,109.0,41.0,0.0,Vivid,25,16.181229773462785,14,14,66,0.12,0.03,0,15.0,5.0,0.0,0.0
945,109.0,41.0,0.0,Vivid,63,40.77669902912621,14,14,66,0.12,0.03,0,15.0,5.0,0.0,0.0
946,109.0,41.0,0.0,Vivid,82,53.07443365695793,14,14,66,0.12,0.03,0,15.0,5.0,0.0,0.0
947,176.0,49.0,0.0,Wild,74,39.361702127659576,15,15,67,0.13,0.03,0,0.0,2.0,0.0,0.0
948,176.0,49.0,0.0,Wild,99,52.65957446808511,15,15,67,0.13,0.03,0,0.0,2.0,0.0,0.0
949,176.0,49.0,0.0,Wild,78,41.48936170212766,15,15,67,0.13,0.03,0,0.0,2.0,0.0,0.0
950,176.0,49.0,0.0,Primal,38,20.21276595744681,15,15,67,0.13,0.03,0,40.0,3.0,0.0,0.0
951,176.0,49.0,0.0,Primal,42,22.340425531914896,15,15,67,0.13,0.03,0,40.0,3.0,0.0,0.0
952,176.0,49.0,0.0,Primal,46,24.46808510638298,15,15,67,0.13,0.03,0,40.0,3.0,0.0,0.0
953,176.0,49.0,0.0,Primal,38,20.21276595744681,15,15,67,0.13,0.03,0,40.0,3.0,0.0,0.0
954,176.0,49.0,0.0,Primal,90,47.87234042553192,15,15,67,0.13,0.03,0,40.0,3.0,0.0,0.0
955,176.0,49.0,0.0,Primal,89,47.340425531914896,15,15,67,0.13,0.03,0,40.0,3.0,0.0,0.0
956,176.0,49.0,0.0,Primal,95,50.53191489361702,15,15,67,0.13,0.03,0,40.0,3.0,0.0,0.0
957,176.0,49.0,0.0,Primal,95,50.53191489361702,15,15,67,0.13,0.03,0,40.0,3.0,0.0,0.0
958,176.0,49.0,0.0,Wild,42,22.340425531914896,15,15,68,0.13,0.03,0,41.0,0.0,0.0,0.0
959,176.0,49.0,0.0,Wild,38,20.21276595744681,15,15,68,0.13,0.03,0,41.0,0.0,0.0,0.0
960,176.0,49.0,0.0,Wild,25,13.297872340425533,15,15,68,0.13,0.03,0,41.0,0.0,0.0,0.0
961,176.0,49.0,0.0,Wild,31,16.48936170212766,15,15,68,0.13,0.03,0,41.0,0.0,0.0,0.0
962,176.0,49.0,0.0,Primal,95,50.53191489361702,15,15,68,0.13,0.03,0,0.0,5.0,0.0,0.0
963,176.0,49.0,0.0,Primal,74,39.361702127659576,15,15,68,0.13,0.03,0,0.0,5.0,0.0,0.0
964,176.0,49.0,0.0,Primal,81,43.08510638297873,15,15,68,0.13,0.03,0,0.0,5.0,0.0,0.0
965,176.0,49.0,0.0,Primal,85,45.21276595744681,15,15,68,0.13,0.03,0,0.0,5.0,0.0,0.0
966,176.0,49.0,0.0,Primal,85,45.21276595744681,15,15,68,0.13,0.03,0,0.0,5.0,0.0,0.0
967,176.0,49.0,0.0,Primal,107,56.91489361702128,15,15,68,0.13,0.03,0,0.0,5.0,0.0,0.0
968,176.0,49.0,0.0,Primal,99,52.65957446808511,15,15,68,0.13,0.03,0,0.0,5.0,0.0,0.0
969,176.0,49.0,0.0,Primal,95,50.53191489361702,15,15,68,0.13,0.03,0,0.0,5.0,0.0,0.0
970,176.0,49.0,0.0,Primal,107,56.91489361702128,15,15,68,0.13,0.03,0,0.0,5.0,0.0,0.0
971,176.0,49.0,0.0,Vivid,35,18.617021276595747,15,15,68,0.13,0.03,0,0.0,1.0,0.0,0.0
972,176.0,49.0,0.0,Vivid,91,48.40425531914894,15,15,68,0.13,0.03,0,0.0,1.0,0.0,0.0
973,176.0,49.0,0.0,Vivid,38,20.21276595744681,15,15,68,0.13,0.03,0,0.0,1.0,0.0,0.0
974,176.0,49.0,0.0,Vivid,42,22.340425531914896,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
975,176.0,49.0,0.0,Vivid,85,45.21276595744681,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
976,176.0,49.0,0.0,Vivid,46,24.46808510638298,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
977,176.0,49.0,0.0,Vivid,38,20.21276595744681,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
978,176.0,49.0,0.0,Vivid,34,18.085106382978726,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
979,176.0,49.0,0.0,Vivid,45,23.93617021276596,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
980,176.0,49.0,0.0,Vivid,25,13.297872340425533,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
981,176.0,49.0,0.0,Vivid,106,56.38297872340426,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
982,176.0,49.0,0.0,Vivid,31,16.48936170212766,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
983,176.0,49.0,0.0,Vivid,78,41.48936170212766,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
984,176.0,49.0,0.0,Vivid,90,47.87234042553192,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
985,176.0,49.0,0.0,Vivid,99,52.65957446808511,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
986,176.0,49.0,0.0,Vivid,74,39.361702127659576,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
987,176.0,49.0,0.0,Vivid,95,50.53191489361702,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
988,176.0,49.0,0.0,Vivid,102,54.255319148936174,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
989,176.0,49.0,0.0,Vivid,95,50.53191489361702,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
990,176.0,49.0,0.0,Vivid,81,43.08510638297873,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
991,176.0,49.0,0.0,Vivid,106,56.38297872340426,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
992,176.0,49.0,0.0,Vivid,103,54.787234042553195,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
993,176.0,49.0,0.0,Vivid,70,37.23404255319149,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
994,176.0,49.0,0.0,Vivid,38,20.21276595744681,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
995,176.0,49.0,0.0,Vivid,106,56.38297872340426,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
996,176.0,49.0,0.0,Vivid,106,56.38297872340426,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
997,176.0,49.0,0.0,Vivid,70,37.23404255319149,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
998,176.0,49.0,0.0,Vivid,85,45.21276595744681,15,15,69,0.13,0.03,0,36.0,11.0,0.0,0.0
999,176.0,49.0,0.0,Wild,78,41.48936170212766,15,15,70,0.13,0.03,0,24.0,3.0,0.0,0.0
1000,176.0,49.0,0.0,Wild,29,15.425531914893618,15,15,70,0.13,0.03,0,24.0,3.0,0.0,0.0
1001,176.0,49.0,0.0,Wild,99,52.65957446808511,15,15,70,0.13,0.03,0,24.0,3.0,0.0,0.0
1002,176.0,49.0,0.0,Wild,81,43.08510638297873,15,15,70,0.13,0.03,0,24.0,3.0,0.0,0.0
1003,176.0,49.0,0.0,Wild,95,50.53191489361702,15,15,70,0.13,0.03,0,24.0,3.0,0.0,0.0
1004,176.0,49.0,0.0,Wild,25,13.297872340425533,15,15,70,0.13,0.03,0,24.0,3.0,0.0,0.0
1005,176.0,49.0,0.0,Wild,99,52.65957446808511,15,15,70,0.13,0.03,0,24.0,3.0,0.0,0.0
1006,176.0,49.0,0.0,Wild,29,15.425531914893618,15,15,70,0.13,0.03,0,24.0,3.0,0.0,0.0
1007,176.0,49.0,0.0,Vivid,29,15.425531914893618,15,15,70,0.13,0.03,0,16.0,3.0,0.0,0.0
1008,176.0,49.0,0.0,Vivid,25,13.297872340425533,15,15,70,0.13,0.03,0,16.0,3.0,0.0,0.0
1009,176.0,49.0,0.0,Vivid,86,45.74468085106383,15,15,70,0.13,0.03,0,16.0,3.0,0.0,0.0
1010,176.0,49.0,0.0,Vivid,29,15.425531914893618,15,15,70,0.13,0.03,0,16.0,3.0,0.0,0.0
1011,176.0,49.0,0.0,Vivid,102,54.255319148936174,15,15,70,0.13,0.03,0,16.0,3.0,0.0,0.0
1012,176.0,49.0,0.0,Vivid,78,41.48936170212766,15,15,70,0.13,0.03,0,16.0,3.0,0.0,0.0
1013,176.0,49.0,0.0,Vivid,95,50.53191489361702,15,15,70,0.13,0.03,0,16.0,3.0,0.0,0.0
1014,176.0,49.0,0.0,Vivid,70,37.23404255319149,15,15,70,0.13,0.03,0,16.0,3.0,0.0,0.0
1015,176.0,49.0,0.0,Wild,78,41.48936170212766,15,15,71,0.13,0.03,0,0.0,7.0,0.0,0.0
1016,176.0,49.0,0.0,Wild,99,52.65957446808511,15,15,71,0.13,0.03,0,0.0,7.0,0.0,0.0
1017,176.0,49.0,0.0,Wild,78,41.48936170212766,15,15,71,0.13,0.03,0,0.0,7.0,0.0,0.0
1018,176.0,49.0,0.0,Wild,74,39.361702127659576,15,15,71,0.13,0.03,0,0.0,7.0,0.0,0.0
1019,176.0,49.0,0.0,Wild,95,50.53191489361702,15,15,71,0.13,0.03,0,0.0,7.0,0.0,0.0
1020,176.0,49.0,0.0,Wild,103,54.787234042553195,15,15,71,0.13,0.03,0,0.0,7.0,0.0,0.0
1021,176.0,49.0,0.0,Wild,85,45.21276595744681,15,15,71,0.13,0.03,0,0.0,7.0,0.0,0.0
1022,176.0,49.0,0.0,Wild,102,54.255319148936174,15,15,71,0.13,0.03,0,0.0,7.0,0.0,0.0
1023,176.0,49.0,0.0,Wild,103,54.787234042553195,15,15,71,0.13,0.03,0,0.0,7.0,0.0,0.0
1024,176.0,49.0,0.0,Wild,107,56.91489361702128,15,15,71,0.13,0.03,0,0.0,7.0,0.0,0.0
1025,176.0,49.0,0.0,Wild,74,39.361702127659576,15,15,71,0.13,0.03,0,0.0,7.0,0.0,0.0
1026,176.0,49.0,0.0,Primal,42,22.340425531914896,15,15,71,0.13,0.03,0,20.0,0.0,0.0,0.0
1027,176.0,49.0,0.0,Primal,29,15.425531914893618,15,15,71,0.13,0.03,0,20.0,0.0,0.0,0.0
1028,176.0,49.0,0.0,Primal,34,18.085106382978726,15,15,71,0.13,0.03,0,20.0,0.0,0.0,0.0
1029,176.0,49.0,0.0,Vivid,42,22.340425531914896,15,15,71,0.13,0.03,0,17.0,3.0,0.0,0.0
1030,176.0,49.0,0.0,Vivid,25,13.297872340425533,15,15,71,0.13,0.03,0,17.0,3.0,0.0,0.0
1031,176.0,49.0,0.0,Vivid,30,15.957446808510639,15,15,71,0.13,0.03,0,17.0,3.0,0.0,0.0
1032,176.0,49.0,0.0,Vivid,78,41.48936170212766,15,15,71,0.13,0.03,0,17.0,3.0,0.0,0.0
1033,176.0,49.0,0.0,Vivid,95,50.53191489361702,15,15,71,0.13,0.03,0,17.0,3.0,0.0,0.0
1034,176.0,49.0,0.0,Vivid,91,48.40425531914894,15,15,71,0.13,0.03,0,17.0,3.0,0.0,0.0
1035,142.0,32.0,0.0,Primal,29,16.95906432748538,16,16,72,0.1,0.02,0,19.0,0.0,0.0,0.0
1036,142.0,32.0,0.0,Vivid,34,19.883040935672515,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1037,142.0,32.0,0.0,Vivid,35,20.46783625730994,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1038,142.0,32.0,0.0,Vivid,97,56.72514619883041,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1039,142.0,32.0,0.0,Vivid,25,14.619883040935672,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1040,142.0,32.0,0.0,Vivid,67,39.1812865497076,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1041,142.0,32.0,0.0,Vivid,70,40.93567251461988,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1042,142.0,32.0,0.0,Vivid,25,14.619883040935672,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1043,142.0,32.0,0.0,Vivid,94,54.97076023391813,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1044,142.0,32.0,0.0,Vivid,67,39.1812865497076,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1045,142.0,32.0,0.0,Vivid,88,51.461988304093566,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1046,142.0,32.0,0.0,Vivid,84,49.12280701754386,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1047,142.0,32.0,0.0,Vivid,25,14.619883040935672,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1048,142.0,32.0,0.0,Vivid,78,45.6140350877193,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1049,142.0,32.0,0.0,Vivid,74,43.27485380116959,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1050,142.0,32.0,0.0,Vivid,93,54.385964912280706,16,16,72,0.1,0.02,0,19.0,7.0,0.0,0.0
1051,142.0,32.0,0.0,Primal,78,45.6140350877193,16,16,73,0.1,0.02,0,0.0,5.0,0.0,0.0
1052,142.0,32.0,0.0,Primal,93,54.385964912280706,16,16,73,0.1,0.02,0,0.0,5.0,0.0,0.0
1053,142.0,32.0,0.0,Primal,87,50.877192982456144,16,16,73,0.1,0.02,0,0.0,5.0,0.0,0.0
1054,142.0,32.0,0.0,Primal,80,46.78362573099415,16,16,73,0.1,0.02,0,0.0,5.0,0.0,0.0
1055,142.0,32.0,0.0,Primal,74,43.27485380116959,16,16,73,0.1,0.02,0,0.0,5.0,0.0,0.0
1056,142.0,32.0,0.0,Primal,77,45.02923976608187,16,16,73,0.1,0.02,0,0.0,5.0,0.0,0.0
1057,142.0,32.0,0.0,Vivid,38,22.22222222222222,16,16,73,0.1,0.02,0,38.0,4.0,0.0,0.0
1058,142.0,32.0,0.0,Vivid,87,50.877192982456144,16,16,73,0.1,0.02,0,38.0,4.0,0.0,0.0
1059,142.0,32.0,0.0,Vivid,35,20.46783625730994,16,16,73,0.1,0.02,0,38.0,4.0,0.0,0.0
1060,142.0,32.0,0.0,Vivid,66,38.59649122807018,16,16,73,0.1,0.02,0,38.0,4.0,0.0,0.0
1061,142.0,32.0,0.0,Vivid,83,48.538011695906434,16,16,73,0.1,0.02,0,38.0,4.0,0.0,0.0
1062,142.0,32.0,0.0,Vivid,38,22.22222222222222,16,16,73,0.1,0.02,0,38.0,4.0,0.0,0.0
1063,142.0,32.0,0.0,Vivid,79,46.198830409356724,16,16,73,0.1,0.02,0,38.0,4.0,0.0,0.0
1064,142.0,32.0,0.0,Vivid,28,16.374269005847953,16,16,73,0.1,0.02,0,38.0,4.0,0.0,0.0
1065,142.0,32.0,0.0,Vivid,74,43.27485380116959,16,16,73,0.1,0.02,0,38.0,4.0,0.0,0.0
1066,142.0,32.0,0.0,Vivid,32,18.71345029239766,16,16,73,0.1,0.02,0,38.0,4.0,0.0,0.0
1067,142.0,32.0,0.0,Wild,34,19.883040935672515,16,16,74,0.1,0.02,0,23.0,0.0,0.0,0.0
1068,142.0,32.0,0.0,Wild,32,18.71345029239766,16,16,74,0.1,0.02,0,23.0,0.0,0.0,0.0
1069,142.0,32.0,0.0,Primal,89,52.046783625730995,16,16,74,0.1,0.02,0,19.0,3.0,0.0,0.0
1070,142.0,32.0,0.0,Primal,79,46.198830409356724,16,16,74,0.1,0.02,0,19.0,3.0,0.0,0.0
1071,142.0,32.0,0.0,Primal,88,51.461988304093566,16,16,74,0.1,0.02,0,19.0,3.0,0.0,0.0
1072,142.0,32.0,0.0,Primal,25,14.619883040935672,16,16,74,0.1,0.02,0,19.0,3.0,0.0,0.0
1073,142.0,32.0,0.0,Primal,29,16.95906432748538,16,16,74,0.1,0.02,0,19.0,3.0,0.0,0.0
1074,142.0,32.0,0.0,Primal,28,16.374269005847953,16,16,74,0.1,0.02,0,19.0,3.0,0.0,0.0
1075,142.0,32.0,0.0,Vivid,97,56.72514619883041,16,16,74,0.1,0.02,0,0.0,1.0,0.0,0.0
1076,142.0,32.0,0.0,Wild,64,37.42690058479532,16,16,75,0.1,0.02,0,0.0,3.0,0.0,0.0
1077,142.0,32.0,0.0,Wild,78,45.6140350877193,16,16,75,0.1,0.02,0,0.0,3.0,0.0,0.0
1078,142.0,32.0,0.0,Wild,87,50.877192982456144,16,16,75,0.1,0.02,0,0.0,3.0,0.0,0.0
1079,142.0,32.0,0.0,Primal,21,12.280701754385966,16,16,75,0.1,0.02,0,23.0,0.0,0.0,0.0
1080,142.0,32.0,0.0,Primal,88,51.461988304093566,16,16,75,0.1,0.02,0,23.0,0.0,0.0,0.0
1081,142.0,32.0,0.0,Primal,41,23.976608187134502,16,16,75,0.1,0.02,0,23.0,0.0,0.0,0.0
1082,142.0,32.0,0.0,Primal,34,19.883040935672515,16,16,75,0.1,0.02,0,23.0,0.0,0.0,0.0
1083,142.0,32.0,0.0,Primal,93,54.385964912280706,16,16,75,0.1,0.02,0,23.0,0.0,0.0,0.0
1084,142.0,32.0,0.0,Primal,97,56.72514619883041,16,16,75,0.1,0.02,0,23.0,0.0,0.0,0.0
1085,142.0,32.0,0.0,Vivid,21,12.280701754385966,16,16,75,0.1,0.02,0,18.0,0.0,0.0,0.0
1086,142.0,32.0,0.0,Vivid,21,12.280701754385966,16,16,75,0.1,0.02,0,18.0,0.0,0.0,0.0
1087,163.0,53.0,0.0,Wild,69,38.01652892561984,17,17,76,0.11,0.02,0,19.0,2.0,0.0,0.0
1088,163.0,53.0,0.0,Wild,26,14.325068870523417,17,17,76,0.11,0.02,0,19.0,2.0,0.0,0.0
1089,163.0,53.0,0.0,Wild,34,18.732782369146005,17,17,76,0.11,0.02,0,19.0,2.0,0.0,0.0
1090,163.0,53.0,0.0,Wild,23,12.672176308539946,17,17,76,0.11,0.02,0,19.0,2.0,0.0,0.0
1091,163.0,53.0,0.0,Wild,86,47.38292011019284,17,17,76,0.11,0.02,0,19.0,2.0,0.0,0.0
1092,163.0,53.0,0.0,Wild,40,22.03856749311295,17,17,76,0.11,0.02,0,19.0,2.0,0.0,0.0
1093,163.0,53.0,0.0,Wild,36,19.834710743801654,17,17,76,0.11,0.02,0,19.0,2.0,0.0,0.0
1094,163.0,53.0,0.0,Wild,34,18.732782369146005,17,17,76,0.11,0.02,0,19.0,2.0,0.0,0.0
1095,163.0,53.0,0.0,Primal,95,52.341597796143255,17,17,76,0.11,0.02,0,0.0,4.0,0.0,0.0
1096,163.0,53.0,0.0,Primal,72,39.66942148760331,17,17,76,0.11,0.02,0,0.0,4.0,0.0,0.0
1097,163.0,53.0,0.0,Primal,78,42.97520661157025,17,17,76,0.11,0.02,0,0.0,4.0,0.0,0.0
1098,163.0,53.0,0.0,Primal,74,40.77134986225895,17,17,76,0.11,0.02,0,0.0,4.0,0.0,0.0
1099,163.0,53.0,0.0,Primal,103,56.74931129476584,17,17,76,0.11,0.02,0,0.0,4.0,0.0,0.0
1100,163.0,53.0,0.0,Primal,92,50.688705234159784,17,17,76,0.11,0.02,0,0.0,4.0,0.0,0.0
1101,163.0,53.0,0.0,Vivid,34,18.732782369146005,17,17,76,0.11,0.02,0,20.0,0.0,0.0,0.0
1102,163.0,53.0,0.0,Vivid,40,22.03856749311295,17,17,76,0.11,0.02,0,20.0,0.0,0.0,0.0
1103,163.0,53.0,0.0,Vivid,40,22.03856749311295,17,17,76,0.11,0.02,0,20.0,0.0,0.0,0.0
1104,163.0,53.0,0.0,Vivid,36,19.834710743801654,17,17,76,0.11,0.02,0,20.0,0.0,0.0,0.0
1105,163.0,53.0,0.0,Wild,30,16.528925619834713,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1106,163.0,53.0,0.0,Wild,23,12.672176308539946,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1107,163.0,53.0,0.0,Wild,31,17.079889807162534,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1108,163.0,53.0,0.0,Wild,68,37.46556473829201,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1109,163.0,53.0,0.0,Wild,91,50.137741046831955,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1110,163.0,53.0,0.0,Vivid,36,19.834710743801654,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1111,163.0,53.0,0.0,Vivid,40,22.03856749311295,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1112,163.0,53.0,0.0,Vivid,26,14.325068870523417,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1113,163.0,53.0,0.0,Vivid,34,18.732782369146005,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1114,163.0,53.0,0.0,Vivid,72,39.66942148760331,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1115,163.0,53.0,0.0,Vivid,69,38.01652892561984,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1116,163.0,53.0,0.0,Vivid,78,42.97520661157025,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1117,163.0,53.0,0.0,Vivid,89,49.03581267217631,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1118,163.0,53.0,0.0,Vivid,44,24.242424242424242,17,17,77,0.11,0.02,0,21.0,2.0,0.0,0.0
1119,163.0,53.0,0.0,Wild,91,50.137741046831955,17,17,78,0.11,0.02,0,16.0,1.0,1.0,0.0
1120,163.0,53.0,0.0,Wild,69,38.01652892561984,17,17,78,0.11,0.02,0,16.0,1.0,1.0,0.0
1121,163.0,53.0,0.0,Wild,40,22.03856749311295,17,17,78,0.11,0.02,0,16.0,1.0,1.0,0.0
1122,163.0,53.0,0.0,Wild,31,17.079889807162534,17,17,78,0.11,0.02,0,16.0,1.0,1.0,0.0
1123,163.0,53.0,0.0,Wild,35,19.28374655647383,17,17,78,0.11,0.02,0,16.0,1.0,1.0,0.0
1124,163.0,53.0,0.0,Wild,409,225.3443526170799,17,17,78,0.11,0.02,0,16.0,1.0,1.0,0.0
1126,163.0,53.0,0.0,Primal,30,16.528925619834713,17,17,78,0.11,0.02,0,28.0,1.0,0.0,0.0
1127,163.0,53.0,0.0,Primal,43,23.69146005509642,17,17,78,0.11,0.02,0,28.0,1.0,0.0,0.0
1128,163.0,53.0,0.0,Primal,34,18.732782369146005,17,17,78,0.11,0.02,0,28.0,1.0,0.0,0.0
1129,163.0,53.0,0.0,Primal,23,12.672176308539946,17,17,78,0.11,0.02,0,28.0,1.0,0.0,0.0
1130,163.0,53.0,0.0,Primal,36,19.834710743801654,17,17,78,0.11,0.02,0,28.0,1.0,0.0,0.0
1131,163.0,53.0,0.0,Primal,43,23.69146005509642,17,17,78,0.11,0.02,0,28.0,1.0,0.0,0.0
1132,163.0,53.0,0.0,Primal,99,54.54545454545455,17,17,78,0.11,0.02,0,28.0,1.0,0.0,0.0
1133,163.0,53.0,0.0,Primal,36,19.834710743801654,17,17,78,0.11,0.02,0,28.0,1.0,0.0,0.0
1134,163.0,53.0,0.0,Wild,0,0.0,17,17,79,0.11,0.02,0,20.0,0.0,0.0,0.0
1135,163.0,53.0,0.0,Primal,82,45.17906336088154,17,17,79,0.11,0.02,0,0.0,3.0,0.0,0.0
1136,163.0,53.0,0.0,Primal,81,44.62809917355372,17,17,79,0.11,0.02,0,0.0,3.0,0.0,0.0
1137,163.0,53.0,0.0,Primal,81,44.62809917355372,17,17,79,0.11,0.02,0,0.0,3.0,0.0,0.0
1138,163.0,53.0,0.0,Primal,89,49.03581267217631,17,17,79,0.11,0.02,0,0.0,3.0,0.0,0.0
1139,163.0,53.0,0.0,Primal,102,56.19834710743802,17,17,79,0.11,0.02,0,0.0,3.0,0.0,0.0
1140,163.0,53.0,0.0,Vivid,85,46.83195592286501,17,17,79,0.11,0.02,0,23.0,1.0,0.0,0.0
1141,163.0,53.0,0.0,Vivid,86,47.38292011019284,17,17,79,0.11,0.02,0,23.0,1.0,0.0,0.0
1142,163.0,53.0,0.0,Vivid,30,16.528925619834713,17,17,79,0.11,0.02,0,23.0,1.0,0.0,0.0
1143,163.0,53.0,0.0,Vivid,23,12.672176308539946,17,17,79,0.11,0.02,0,23.0,1.0,0.0,0.0
1144,163.0,53.0,0.0,Vivid,22,12.121212121212121,17,17,79,0.11,0.02,0,23.0,1.0,0.0,0.0
1145,146.0,35.0,0.0,Wild,65,37.57225433526012,18,18,80,0.12,0.03,0,0.0,3.0,0.0,0.0
1146,146.0,35.0,0.0,Wild,68,39.30635838150289,18,18,80,0.12,0.03,0,0.0,3.0,0.0,0.0
1147,146.0,35.0,0.0,Wild,82,47.39884393063584,18,18,80,0.12,0.03,0,0.0,3.0,0.0,0.0
1148,146.0,35.0,0.0,Wild,97,56.06936416184971,18,18,80,0.12,0.03,0,0.0,3.0,0.0,0.0
1149,146.0,35.0,0.0,Wild,72,41.61849710982659,18,18,80,0.12,0.03,0,0.0,3.0,0.0,0.0
1150,146.0,35.0,0.0,Primal,84,48.554913294797686,18,18,80,0.12,0.03,0,40.0,2.0,0.0,0.0
1151,146.0,35.0,0.0,Primal,97,56.06936416184971,18,18,80,0.12,0.03,0,40.0,2.0,0.0,0.0
1152,146.0,35.0,0.0,Primal,42,24.277456647398843,18,18,80,0.12,0.03,0,40.0,2.0,0.0,0.0
1153,146.0,35.0,0.0,Primal,36,20.809248554913296,18,18,80,0.12,0.03,0,40.0,2.0,0.0,0.0
1154,146.0,35.0,0.0,Primal,97,56.06936416184971,18,18,80,0.12,0.03,0,40.0,2.0,0.0,0.0
1155,146.0,35.0,0.0,Primal,91,52.601156069364166,18,18,80,0.12,0.03,0,40.0,2.0,0.0,0.0
1156,146.0,35.0,0.0,Primal,28,16.184971098265898,18,18,80,0.12,0.03,0,40.0,2.0,0.0,0.0
1157,146.0,35.0,0.0,Wild,72,41.61849710982659,18,18,81,0.12,0.03,0,39.0,3.0,0.0,0.0
1158,146.0,35.0,0.0,Wild,42,24.277456647398843,18,18,81,0.12,0.03,0,39.0,3.0,0.0,0.0
1159,146.0,35.0,0.0,Wild,97,56.06936416184971,18,18,81,0.12,0.03,0,39.0,3.0,0.0,0.0
1160,146.0,35.0,0.0,Wild,97,56.06936416184971,18,18,81,0.12,0.03,0,39.0,3.0,0.0,0.0
1161,146.0,35.0,0.0,Wild,38,21.965317919075144,18,18,81,0.12,0.03,0,39.0,3.0,0.0,0.0
